FPR,TPR
0.0,0.0
0.0,0.0024630541871921183
0.0,0.007389162561576354
0.0024630541871921183,0.007389162561576354
0.0024630541871921183,0.014778325123152709
0.0049261083743842365,0.014778325123152709
0.0049261083743842365,0.05172413793103448
0.009852216748768473,0.05172413793103448
0.009852216748768473,0.06403940886699508
0.012315270935960592,0.06403940886699508
0.012315270935960592,0.0812807881773399
0.017241379310344827,0.0812807881773399
0.017241379310344827,0.0960591133004926
0.022167487684729065,0.0960591133004926
0.022167487684729065,0.1477832512315271
0.024630541871921183,0.1477832512315271
0.024630541871921183,0.15024630541871922
0.027093596059113302,0.15024630541871922
0.027093596059113302,0.15763546798029557
0.027093596059113302,0.1625615763546798
0.027093596059113302,0.17733990147783252
0.027093596059113302,0.18226600985221675
0.027093596059113302,0.18719211822660098
0.029556650246305417,0.18719211822660098
0.029556650246305417,0.22167487684729065
0.03201970443349754,0.22167487684729065
0.03201970443349754,0.22660098522167488
0.034482758620689655,0.22660098522167488
0.034482758620689655,0.229064039408867
0.03694581280788178,0.229064039408867
0.03694581280788178,0.23399014778325122
0.04187192118226601,0.23399014778325122
0.04187192118226601,0.30295566502463056
0.046798029556650245,0.30295566502463056
0.046798029556650245,0.31773399014778325
0.04926108374384237,0.31773399014778325
0.04926108374384237,0.35960591133004927
0.05172413793103448,0.35960591133004927
0.05172413793103448,0.3768472906403941
0.054187192118226604,0.3768472906403941
0.054187192118226604,0.39901477832512317
0.05665024630541872,0.39901477832512317
0.05665024630541872,0.4039408866995074
0.059113300492610835,0.4039408866995074
0.059113300492610835,0.4187192118226601
0.06157635467980296,0.4187192118226601
0.06157635467980296,0.4433497536945813
0.06403940886699508,0.4433497536945813
0.06403940886699508,0.46551724137931033
0.06896551724137931,0.46551724137931033
0.06896551724137931,0.47783251231527096
0.07389162561576355,0.47783251231527096
0.07389162561576355,0.4827586206896552
0.07635467980295567,0.4827586206896552
0.07635467980295567,0.5147783251231527
0.07881773399014778,0.5147783251231527
0.07881773399014778,0.5172413793103449
0.0812807881773399,0.5172413793103449
0.0812807881773399,0.5615763546798029
0.08374384236453201,0.5615763546798029
0.08374384236453201,0.5689655172413793
0.08866995073891626,0.5689655172413793
0.08866995073891626,0.6231527093596059
0.0960591133004926,0.6231527093596059
0.0960591133004926,0.625615763546798
0.0960591133004926,0.6305418719211823
0.09852216748768473,0.6305418719211823
0.09852216748768473,0.6551724137931034
0.10098522167487685,0.6551724137931034
0.10098522167487685,0.6650246305418719
0.10344827586206896,0.6650246305418719
0.10344827586206896,0.6699507389162561
0.10591133004926108,0.6699507389162561
0.10591133004926108,0.6798029556650246
0.10837438423645321,0.6798029556650246
0.10837438423645321,0.6822660098522167
0.11083743842364532,0.6822660098522167
0.11083743842364532,0.6847290640394089
0.11330049261083744,0.6847290640394089
0.11330049261083744,0.6896551724137931
0.11576354679802955,0.6896551724137931
0.11576354679802955,0.6995073891625616
0.11822660098522167,0.6995073891625616
0.11822660098522167,0.7044334975369458
