Recall,Precision
1.0,0.5
1.0,0.5003690036900369
1.0,0.5007385524372231
0.9985250737463127,0.500369549150037
0.9985250737463127,0.5007396449704142
0.9985250737463127,0.5011102886750555
0.9985250737463127,0.5014814814814815
0.9985250737463127,0.5018532246108228
0.9985250737463127,0.5022255192878339
0.9985250737463127,0.5025983667409057
0.9970501474926253,0.5022288261515602
0.9970501474926253,0.5026022304832714
0.9970501474926253,0.5029761904761905
0.995575221238938,0.5026061057334326
0.995575221238938,0.5029806259314457
0.995575221238938,0.5033557046979866
0.995575221238938,0.503731343283582
0.995575221238938,0.5041075429424944
0.995575221238938,0.5044843049327354
0.995575221238938,0.5048616305160808
0.995575221238938,0.5052395209580839
0.995575221238938,0.5056179775280899
0.9941002949852508,0.5052473763118441
0.9941002949852508,0.5056264066016504
0.9941002949852508,0.506006006006006
0.9941002949852508,0.5063861758076634
0.9941002949852508,0.5067669172932331
0.9941002949852508,0.5071482317531979
0.9941002949852508,0.5075301204819277
0.9941002949852508,0.5079125847776941
0.9941002949852508,0.5082956259426847
0.9941002949852508,0.5086792452830189
0.9941002949852508,0.5090634441087614
0.9941002949852508,0.509448223733938
0.9941002949852508,0.5098335854765507
0.9941002949852508,0.5102195306585919
0.9941002949852508,0.5106060606060606
0.9926253687315634,0.510235026535254
0.9926253687315634,0.5106221547799696
0.9926253687315634,0.5110098709187547
0.9926253687315634,0.5113981762917933
0.9926253687315634,0.511787072243346
0.9926253687315634,0.5121765601217656
0.9926253687315634,0.5125666412795126
0.9926253687315634,0.5129573170731707
0.9926253687315634,0.513348588863463
0.9926253687315634,0.5137404580152671
0.9926253687315634,0.5141329258976318
0.9911504424778761,0.5137614678899083
0.9896755162241888,0.513389441469013
0.9882005899705014,0.5130168453292496
0.9882005899705014,0.5134099616858238
0.9882005899705014,0.5138036809815951
0.9882005899705014,0.5141980046047583
0.9882005899705014,0.5145929339477726
0.9882005899705014,0.5149884704073789
0.9882005899705014,0.5153846153846153
0.9867256637168141,0.5150115473441108
0.9852507374631269,0.514637904468413
0.9852507374631269,0.5150346954510409
0.9852507374631269,0.5154320987654321
0.9852507374631269,0.5158301158301158
0.9852507374631269,0.5162287480680062
0.9852507374631269,0.5166279969064191
0.9852507374631269,0.5170278637770898
0.9852507374631269,0.517428350116189
0.9852507374631269,0.517829457364341
0.9852507374631269,0.5182311869666408
0.9852507374631269,0.5186335403726708
0.9852507374631269,0.519036519036519
0.9852507374631269,0.5194401244167963
0.9837758112094396,0.5190661478599222
0.9837758112094396,0.5194704049844237
0.9837758112094396,0.5198752922837101
0.9837758112094396,0.5202808112324493
0.9837758112094396,0.5206869633099142
0.9837758112094396,0.52109375
0.9837758112094396,0.5215011727912432
0.9837758112094396,0.5219092331768388
0.9837758112094396,0.5223179326546593
0.9837758112094396,0.5227272727272727
0.9823008849557522,0.5223529411764706
0.9823008849557522,0.5227629513343799
0.9823008849557522,0.5231736056559309
0.9823008849557522,0.5235849056603774
0.9823008849557522,0.5239968528717546
0.9823008849557522,0.5244094488188976
0.9823008849557522,0.524822695035461
0.9823008849557522,0.5252365930599369
0.9823008849557522,0.5256511444356748
0.9823008849557522,0.5260663507109005
0.9823008849557522,0.5264822134387351
0.9823008849557522,0.5268987341772152
0.9823008849557522,0.5273159144893111
0.9823008849557522,0.5277337559429477
0.9823008849557522,0.528152260111023
0.9823008849557522,0.5285714285714286
0.9823008849557522,0.5289912629070691
0.9823008849557522,0.5294117647058824
0.9823008849557522,0.5298329355608592
0.9823008849557522,0.5302547770700637
0.9823008849557522,0.5306772908366534
0.9823008849557522,0.5311004784688995
0.9823008849557522,0.5315243415802074
0.9823008849557522,0.5319488817891374
0.9823008849557522,0.5323741007194245
0.9808259587020649,0.532
0.9793510324483776,0.5316253002401922
0.9778761061946902,0.53125
0.9778761061946902,0.5316760224538893
0.9778761061946902,0.5321027287319422
0.9778761061946902,0.5325301204819277
0.9778761061946902,0.5329581993569131
0.9778761061946902,0.5333869670152857
0.9778761061946902,0.533816425120773
0.9778761061946902,0.5342465753424658
0.9778761061946902,0.5346774193548387
0.976401179941003,0.5343018563357547
0.9749262536873157,0.5339256865912763
0.9749262536873157,0.534357316087308
0.9749262536873157,0.5347896440129449
0.9734513274336283,0.5344129554655871
0.971976401179941,0.534035656401945
0.971976401179941,0.5344687753446877
0.971976401179941,0.5349025974025974
0.9705014749262537,0.5345247766043867
0.9690265486725663,0.5341463414634147
0.9690265486725663,0.5345809601301872
0.9690265486725663,0.5350162866449512
0.967551622418879,0.534637326813366
0.967551622418879,0.5350734094616639
0.967551622418879,0.5355102040816326
0.967551622418879,0.5359477124183006
0.967551622418879,0.5363859362224039
0.967551622418879,0.5368248772504092
0.967551622418879,0.5372645372645373
0.967551622418879,0.5377049180327869
0.967551622418879,0.5381460213289582
0.967551622418879,0.5385878489326765
0.967551622418879,0.5390304026294166
0.9660766961651918,0.5386513157894737
0.9660766961651918,0.5390946502057613
0.9660766961651918,0.5395387149917628
0.9660766961651918,0.5399835119538334
0.9660766961651918,0.5404290429042904
0.9660766961651918,0.5408753096614368
0.9660766961651918,0.5413223140495868
0.9660766961651918,0.5417700578990902
0.9646017699115044,0.5413907284768212
0.9646017699115044,0.5418392709196355
0.9646017699115044,0.5422885572139303
0.9646017699115044,0.5427385892116182
0.9646017699115044,0.5431893687707641
0.9646017699115044,0.543640897755611
0.9646017699115044,0.5440931780366056
0.9631268436578171,0.5437135720233139
0.9631268436578171,0.5441666666666667
0.9631268436578171,0.5446205170975813
0.9631268436578171,0.5450751252086812
0.9616519174041298,0.5446950710108605
0.9616519174041298,0.5451505016722408
0.9616519174041298,0.5456066945606695
0.9616519174041298,0.5460636515912898
0.9601769911504425,0.5456831517183571
0.9601769911504425,0.5461409395973155
0.9601769911504425,0.5465994962216625
0.9587020648967551,0.5462184873949579
0.9587020648967551,0.5466778805719091
0.9587020648967551,0.5471380471380471
0.9587020648967551,0.5475989890480202
0.9572271386430679,0.5472175379426644
0.9572271386430679,0.5476793248945148
0.9557522123893806,0.5472972972972973
0.9557522123893806,0.547759932375317
0.9557522123893806,0.5482233502538071
0.9557522123893806,0.5486875529212532
0.9542772861356932,0.5483050847457627
0.9528023598820059,0.547921967769296
0.9528023598820059,0.5483870967741935
0.9528023598820059,0.5488530161427357
0.9528023598820059,0.5493197278911565
0.9528023598820059,0.5497872340425531
0.9528023598820059,0.5502555366269165
0.9528023598820059,0.5507246376811594
0.9528023598820059,0.5511945392491467
0.9528023598820059,0.5516652433817251
0.9528023598820059,0.5521367521367522
0.9528023598820059,0.5526090675791274
0.9528023598820059,0.553082191780822
0.9528023598820059,0.5535561268209083
0.9513274336283186,0.5531732418524872
0.9513274336283186,0.5536480686695279
0.9513274336283186,0.5541237113402062
0.9513274336283186,0.5546001719690455
0.9513274336283186,0.5550774526678142
0.9513274336283186,0.5555555555555556
0.9498525073746312,0.5551724137931034
0.9498525073746312,0.5556514236410699
0.9498525073746312,0.5561312607944733
0.9498525073746312,0.5566119273984442
0.9498525073746312,0.5570934256055363
0.9498525073746312,0.5575757575757576
0.9498525073746312,0.5580589254766031
0.9498525073746312,0.5585429314830876
0.9498525073746312,0.5590277777777778
0.9498525073746312,0.5595134665508253
0.9498525073746312,0.56
0.9498525073746312,0.5604873803307223
0.9498525073746312,0.5609756097560976
0.9498525073746312,0.5614646904969486
0.948377581120944,0.5610820244328097
0.948377581120944,0.5615720524017467
0.948377581120944,0.5620629370629371
0.948377581120944,0.5625546806649169
0.948377581120944,0.5630472854640981
0.948377581120944,0.5635407537248028
0.948377581120944,0.5640350877192982
0.948377581120944,0.5645302897278315
0.9469026548672567,0.5641476274165202
0.9469026548672567,0.5646437994722955
0.9454277286135693,0.5642605633802817
0.9454277286135693,0.5647577092511014
0.9454277286135693,0.5652557319223986
