cell_type
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
B cells
T cells
B cells
T cells
T cells
T cells
Endothelial cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
NK cells
T cells
Melanoma cancer cells
B cells
T cells
T cells
B cells
B cells
T cells
T cells
T cells
B cells
B cells
T cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
T cells
Endothelial cells
T cells
Endothelial cells
Melanoma cancer cells
Melanoma cancer cells
B cells
T cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
B cells
T cells
T cells
T cells
Melanoma cancer cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
T cells
NK cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Macrophages
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Macrophages
Melanoma cancer cells
B cells
Melanoma cancer cells
T cells
T cells
B cells
T cells
T cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Endothelial cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
T cells
T cells
B cells
T cells
T cells
T cells
B cells
Melanoma cancer cells
Endothelial cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
B cells
T cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
T cells
Macrophages
T cells
Melanoma cancer cells
T cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
T cells
Melanoma cancer cells
B cells
T cells
T cells
Melanoma cancer cells
T cells
Endothelial cells
Melanoma cancer cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
B cells
Melanoma cancer cells
T cells
B cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Macrophages
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
NK cells
T cells
T cells
T cells
CAFs 
B cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
T cells
Endothelial cells
Melanoma cancer cells
Endothelial cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
T cells
T cells
B cells
B cells
B cells
B cells
B cells
T cells
T cells
T cells
T cells
T cells
T cells
B cells
T cells
B cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
B cells
B cells
T cells
T cells
B cells
T cells
T cells
B cells
T cells
T cells
B cells
B cells
T cells
T cells
B cells
T cells
B cells
T cells
B cells
T cells
T cells
T cells
T cells
T cells
T cells
B cells
T cells
T cells
B cells
T cells
T cells
B cells
B cells
B cells
B cells
T cells
T cells
B cells
T cells
T cells
T cells
T cells
T cells
T cells
B cells
T cells
T cells
B cells
B cells
B cells
B cells
T cells
B cells
B cells
T cells
B cells
B cells
T cells
T cells
B cells
T cells
B cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
NK cells
T cells
T cells
T cells
T cells
T cells
T cells
B cells
T cells
T cells
T cells
T cells
T cells
B cells
T cells
T cells
B cells
B cells
T cells
T cells
T cells
T cells
T cells
B cells
T cells
T cells
B cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
B cells
B cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
B cells
Melanoma cancer cells
T cells
B cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
B cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
B cells
T cells
T cells
T cells
B cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
B cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
B cells
T cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
B cells
Melanoma cancer cells
Melanoma cancer cells
B cells
B cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
B cells
T cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
B cells
T cells
T cells
Melanoma cancer cells
T cells
T cells
T cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
B cells
Melanoma cancer cells
Melanoma cancer cells
B cells
T cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
T cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
B cells
T cells
Melanoma cancer cells
B cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
B cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
T cells
T cells
T cells
B cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
B cells
B cells
T cells
T cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
B cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
B cells
T cells
Melanoma cancer cells
B cells
B cells
Melanoma cancer cells
T cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
T cells
B cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
T cells
B cells
Melanoma cancer cells
Melanoma cancer cells
B cells
B cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
B cells
Melanoma cancer cells
Melanoma cancer cells
B cells
T cells
T cells
T cells
Melanoma cancer cells
T cells
B cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
B cells
Melanoma cancer cells
T cells
Endothelial cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
B cells
Melanoma cancer cells
Melanoma cancer cells
B cells
T cells
T cells
Melanoma cancer cells
B cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
B cells
B cells
T cells
T cells
T cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
B cells
Melanoma cancer cells
T cells
B cells
B cells
T cells
Melanoma cancer cells
B cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
B cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
B cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Endothelial cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Endothelial cells
Melanoma cancer cells
T cells
CAFs 
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Macrophages
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Endothelial cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Endothelial cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
B cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Endothelial cells
Endothelial cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
B cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Endothelial cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
CAFs 
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
B cells
B cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
CAFs 
Endothelial cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
NK cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Macrophages
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Endothelial cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
NK cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
T cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Endothelial cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
B cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
CAFs 
T cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
T cells
T cells
B cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
CAFs 
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
T cells
T cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Endothelial cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
T cells
T cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
Endothelial cells
T cells
Endothelial cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
T cells
T cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
T cells
T cells
Melanoma cancer cells
T cells
T cells
NK cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
Endothelial cells
Macrophages
T cells
T cells
T cells
T cells
Melanoma cancer cells
T cells
T cells
T cells
B cells
T cells
T cells
T cells
T cells
T cells
T cells
Endothelial cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
CAFs 
T cells
Melanoma cancer cells
T cells
B cells
T cells
T cells
Melanoma cancer cells
T cells
B cells
T cells
T cells
T cells
T cells
T cells
NK cells
T cells
T cells
T cells
NK cells
T cells
B cells
T cells
T cells
Macrophages
T cells
T cells
T cells
T cells
T cells
T cells
CAFs 
Endothelial cells
T cells
B cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Macrophages
Melanoma cancer cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
B cells
T cells
T cells
T cells
T cells
T cells
Endothelial cells
Melanoma cancer cells
T cells
T cells
T cells
NK cells
T cells
Melanoma cancer cells
T cells
B cells
Endothelial cells
T cells
T cells
B cells
Melanoma cancer cells
T cells
T cells
T cells
T cells
T cells
Endothelial cells
Melanoma cancer cells
B cells
T cells
Macrophages
T cells
T cells
T cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
T cells
T cells
Macrophages
T cells
T cells
T cells
T cells
T cells
B cells
T cells
T cells
NK cells
T cells
T cells
T cells
T cells
T cells
Endothelial cells
CAFs 
T cells
T cells
T cells
T cells
NK cells
NK cells
T cells
T cells
Endothelial cells
Macrophages
T cells
T cells
T cells
T cells
T cells
T cells
Macrophages
T cells
T cells
T cells
T cells
T cells
T cells
NK cells
T cells
T cells
T cells
Melanoma cancer cells
Melanoma cancer cells
T cells
T cells
T cells
T cells
T cells
NK cells
Melanoma cancer cells
T cells
T cells
B cells
Macrophages
T cells
Macrophages
T cells
T cells
T cells
T cells
T cells
T cells
T cells
B cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
T cells
T cells
T cells
T cells
B cells
NK cells
T cells
CAFs 
T cells
T cells
T cells
NK cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
B cells
T cells
B cells
T cells
T cells
Macrophages
B cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
Macrophages
T cells
T cells
T cells
CAFs 
T cells
Melanoma cancer cells
B cells
T cells
B cells
B cells
T cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
B cells
T cells
T cells
B cells
T cells
T cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
T cells
T cells
T cells
B cells
B cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
Macrophages
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
Endothelial cells
T cells
Melanoma cancer cells
CAFs 
Melanoma cancer cells
Macrophages
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
NK cells
T cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
T cells
T cells
T cells
NK cells
Melanoma cancer cells
T cells
T cells
B cells
T cells
Melanoma cancer cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
B cells
T cells
T cells
B cells
Melanoma cancer cells
T cells
T cells
T cells
Macrophages
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
B cells
T cells
Melanoma cancer cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
B cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
Macrophages
T cells
Endothelial cells
T cells
B cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
B cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
Macrophages
T cells
Endothelial cells
T cells
T cells
T cells
T cells
Melanoma cancer cells
T cells
Macrophages
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
NK cells
T cells
T cells
T cells
T cells
T cells
T cells
T cells
Macrophages
T cells
T cells
T cells
T cells
T cells
T cells
CAFs 
Melanoma cancer cells
Melanoma cancer cells
B cells
Melanoma cancer cells
Melanoma cancer cells
B cells
B cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
B cells
Melanoma cancer cells
Melanoma cancer cells
B cells
B cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
NK cells
B cells
Melanoma cancer cells
T cells
Melanoma cancer cells
B cells
B cells
Melanoma cancer cells
B cells
Melanoma cancer cells
B cells
B cells
Melanoma cancer cells
B cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
B cells
T cells
B cells
B cells
Melanoma cancer cells
Melanoma cancer cells
B cells
B cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
B cells
B cells
Melanoma cancer cells
T cells
T cells
B cells
B cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
T cells
Melanoma cancer cells
B cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
B cells
T cells
B cells
T cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
B cells
B cells
Melanoma cancer cells
T cells
Melanoma cancer cells
Endothelial cells
B cells
Melanoma cancer cells
B cells
Melanoma cancer cells
Melanoma cancer cells
Melanoma cancer cells
