FPR,TPR
0.0,0.0
0.0,0.0024937655860349127
0.0,0.022443890274314215
0.0024875621890547263,0.022443890274314215
0.0024875621890547263,0.1770573566084788
0.004975124378109453,0.1770573566084788
0.004975124378109453,0.19451371571072318
0.007462686567164179,0.19451371571072318
0.007462686567164179,0.2817955112219451
0.009950248756218905,0.2817955112219451
0.009950248756218905,0.30673316708229426
0.012437810945273632,0.30673316708229426
0.012437810945273632,0.32418952618453867
0.014925373134328358,0.32418952618453867
0.014925373134328358,0.3316708229426434
0.017412935323383085,0.3316708229426434
0.017412935323383085,0.34413965087281795
0.022388059701492536,0.34413965087281795
0.022388059701492536,0.35910224438902744
0.024875621890547265,0.35910224438902744
0.024875621890547265,0.3690773067331671
0.02736318407960199,0.3690773067331671
0.02736318407960199,0.38154613466334164
0.029850746268656716,0.38154613466334164
0.029850746268656716,0.39900249376558605
0.03233830845771144,0.39900249376558605
0.03233830845771144,0.4114713216957606
0.03482587064676617,0.4114713216957606
0.03482587064676617,0.42643391521197005
0.04228855721393035,0.42643391521197005
0.04228855721393035,0.4314214463840399
0.04477611940298507,0.4314214463840399
0.04477611940298507,0.4538653366583541
0.0472636815920398,0.4538653366583541
0.0472636815920398,0.4613466334164589
0.04975124378109453,0.4613466334164589
0.04975124378109453,0.46384039900249374
0.05223880597014925,0.46384039900249374
0.05223880597014925,0.4688279301745636
0.05472636815920398,0.4688279301745636
0.05472636815920398,0.47381546134663344
0.05970149253731343,0.47381546134663344
0.05970149253731343,0.4763092269326683
0.06716417910447761,0.4763092269326683
0.06716417910447761,0.47880299251870323
0.07213930348258707,0.47880299251870323
0.07213930348258707,0.48877805486284287
0.07462686567164178,0.48877805486284287
0.07462686567164178,0.4937655860349127
0.07960199004975124,0.4937655860349127
0.07960199004975124,0.49625935162094764
0.0845771144278607,0.49625935162094764
0.0845771144278607,0.49875311720698257
0.08706467661691543,0.49875311720698257
0.08706467661691543,0.5012468827930174
0.08955223880597014,0.5012468827930174
0.08955223880597014,0.5062344139650873
0.09203980099502487,0.5062344139650873
0.09203980099502487,0.5112219451371571
0.09701492537313433,0.5112219451371571
0.09701492537313433,0.516209476309227
0.09950248756218906,0.516209476309227
0.09950248756218906,0.5411471321695761
0.10199004975124377,0.5411471321695761
0.10199004975124377,0.5635910224438903
0.1044776119402985,0.5635910224438903
0.1044776119402985,0.5760598503740648
0.10696517412935323,0.5760598503740648
0.10696517412935323,0.5810473815461347
0.10945273631840796,0.5810473815461347
0.10945273631840796,0.5835411471321695
0.11442786069651742,0.5835411471321695
0.11442786069651742,0.5910224438902744
0.11940298507462686,0.5910224438902744
0.11940298507462686,0.5960099750623441
0.12189054726368159,0.5960099750623441
0.12189054726368159,0.5985037406483791
0.12437810945273632,0.5985037406483791
0.12437810945273632,0.600997506234414
0.12935323383084577,0.600997506234414
0.12935323383084577,0.6084788029925187
0.13432835820895522,0.6084788029925187
0.13432835820895522,0.6109725685785536
0.13681592039800994,0.6109725685785536
0.13681592039800994,0.6159600997506235
0.14427860696517414,0.6159600997506235
0.14427860696517414,0.6184538653366584
0.15422885572139303,0.6184538653366584
0.15422885572139303,0.6234413965087282
0.15671641791044777,0.6234413965087282
0.15671641791044777,0.6309226932668329
0.16169154228855723,0.6309226932668329
0.16169154228855723,0.6334164588528678
0.16666666666666666,0.6334164588528678
0.16666666666666666,0.6408977556109726
0.17412935323383086,0.6408977556109726
0.17412935323383086,0.6433915211970075
0.1791044776119403,0.6433915211970075
0.1791044776119403,0.6458852867830424
0.18407960199004975,0.6458852867830424
0.18407960199004975,0.6483790523690773
0.1865671641791045,0.6483790523690773
0.1865671641791045,0.6508728179551122
0.1890547263681592,0.6508728179551122
0.1890547263681592,0.6533665835411472
0.19154228855721392,0.6533665835411472
0.19154228855721392,0.6733167082294265
0.19651741293532338,0.6733167082294265
0.19651741293532338,0.6783042394014963
0.19900497512437812,0.6783042394014963
0.19900497512437812,0.6882793017456359
0.20398009950248755,0.6882793017456359
0.20398009950248755,0.6907730673316709
0.208955223880597,0.6907730673316709
0.208955223880597,0.7032418952618454
0.21144278606965175,0.7032418952618454
0.21144278606965175,0.7057356608478803
0.21641791044776118,0.7057356608478803
0.21641791044776118,0.7082294264339152
0.21890547263681592,0.7082294264339152
0.21890547263681592,0.7107231920199502
0.22139303482587064,0.7107231920199502
0.22139303482587064,0.713216957605985
0.22885572139303484,0.713216957605985
0.22885572139303484,0.7206982543640897
0.23134328358208955,0.7206982543640897
0.23134328358208955,0.7406483790523691
0.24129353233830847,0.7406483790523691
0.24129353233830847,0.743142144638404
0.2537313432835821,0.743142144638404
0.2537313432835821,0.7456359102244389
0.2562189054726368,0.7456359102244389
0.2562189054726368,0.7481296758104738
0.25870646766169153,0.7481296758104738
0.25870646766169153,0.7506234413965087
0.263681592039801,0.7506234413965087
0.263681592039801,0.7581047381546134
0.26865671641791045,0.7581047381546134
0.26865671641791045,0.7630922693266833
0.27114427860696516,0.7630922693266833
