Wnt3_Fzd6,0.0
Wnt3_Egfr,0.0
Wnt3_Fzd2,0.0
Wnt3_Lrp5,0.0
Wnt3_Fzd1,0.0
Wnt3_Fzd3,0.0
Wnt3_Fzd8,0.0
Wnt3_Ror1,0.0
Wnt3_Lrp6,0.0
Wnt3_Ror2,0.0
Wnt3_Fzd5,0.0
Wnt3_Fzd7,0.0
Wnt9a_Egfr,0.00014066033060339747
Wnt9a_Fzd7,2.3870652855471324e-05
Wnt9a_Fzd9,0.0
Wnt9a_Fzd4,0.00014337773232459423
Fgf23_Fgfr1,0.0
Fgf23_Fgfr4,0.0
Fgf23_Fgfr2,0.0
Fgf23_Fgfr3,0.0
Fgf23_Kl,0.0
Fgf6_Fgfr1,0.0
Fgf6_Fgfr4,0.0
Fgf6_Fgfr2,0.0
Fgf6_Fgfr3,0.0
Ccl2_Ccr4,0.0
Ccl2_Ccr2,0.0006737733118662873
Ccl2_Ackr1,1.059462885838165e-05
Ccl2_Ackr2,8.295368978480778e-05
Ccl12_Ccr4,0.0
Ccl12_Ccr2,0.0004446126348877756
Cdh1_Egfr,0.0233890523560352
Cdh1_Fgfr1,0.01702295275881618
Cdh1_Itgb7,0.002242201905199992
Cdh1_Ptprj,0.03625765927094174
Cdh1_Itgae,0.0004603760565809683
Cdh1_Ptprm,0.0036854443047991347
Cdh1_Igf1r,0.049310173023265576
Cdh1_Klrg1,0.0
Ccl11_Ccr2,1.739165852069009e-05
Ccl11_Ackr2,2.1412279476794477e-06
Ccl11_Ccr5,1.7740771773029107e-05
Ccl11_Cxcr3,5.585812037424015e-07
Ccl11_Ccr3,0.0
Ccl11_Ackr4,3.898431317785359e-07
Pdgfb_Lrp1,0.01347692334020598
Pdgfb_Pdgfra,0.004565104282182087
Pdgfb_Pdgfrb,0.01017145307780976
Fasl_Fas,4.966444055627342e-06
Il4_Il4ra,0.0
Il4_Il2ra,0.0
Il4_Tlr2,0.0
Il4_Il2rg,0.0
Il4_Il13ra1,0.0
Il4_Il13ra2,0.0
Ccl3_Ackr2,2.846573624562094e-06
Ccl3_Ccr5,2.358479071002697e-05
Ccl3_Ccr3,0.0
Ccl3_Ccr1,9.4370103857767e-06
Icam4_Itgav,0.00114774637127575
Icam4_Itgam,1.1866564807740958e-05
S100a4_Egfr,0.03040892306091538
S100a4_Erbb2,0.051079516772495455
Icam2_Itgam,0.00040690833518158045
Icam2_Itgal,0.000563210034747039
Icam2_Itgb2,0.0006926610233536235
Efnb2_Ephb2,0.0003076168297230903
Efnb2_Epha3,5.192368247396655e-05
Efnb2_Epha4,6.879543606298795e-05
Efnb2_Ephb3,0.00023276133522812776
Efnb2_Epha7,8.435876794510506e-05
Efnb2_Ephb4,0.0009645133908891007
Efnb2_Epha6,2.616843413806644e-06
Efnb2_Ephb6,0.00011169789518935495
Efnb2_Ephb1,5.61244047961306e-05
Sost_Lrp5,0.0
Sost_Lrp6,0.0
Col1a1_Itgb1,0.5057893812070243
Col1a1_Cd44,0.030736024380426597
Col1a1_Cd93,0.06193112693757838
Il16_Grin2c,1.6856009265875985e-05
Il16_Kcnj4,9.610882476157623e-07
Il16_Grin2d,2.4988294438009424e-05
Il16_Kcna3,0.0
Il16_Kcnd2,1.5155622366247749e-05
Il16_Kcnj15,0.012254762315483347
Il16_Kcnd1,8.050962320411982e-05
Il16_Cd4,4.657581507675828e-06
Il16_Kcnj10,0.0015147490081076382
Angptl4_Gpihbp1,0.04127937329379436
Bmp8b_Acvr2b,1.4128613322161454e-05
Bmp8b_Bmpr1b,1.8202764976958243e-05
Bmp8b_Acvr2a,4.7214076246333925e-05
Bmp8b_Tgfbr2,0.0003394637620444039
Bmp8b_Bmpr2,0.00016697737746124735
Bmp8b_Bmpr1a,0.00016682027649769494
Tgfb1_Itgb1,0.12527835497835402
Tgfb1_Tgfbr2,0.029721938276776817
Tgfb1_Tgfbr1,0.03314969976260277
Tgfb1_Eng,0.07891921053856454
Tgfb1_Sdc2,0.018828846064329885
Tgfb1_Tgfbr3,0.008080640506446957
Tgfb1_Itgb8,0.015777056277056254
Tgfb1_Acvrl1,0.017446003816971468
Shh_Cdon,3.908425540304066e-06
Shh_Pvr,2.0010350181128086e-05
Shh_Ptch1,1.5655881120776603e-05
Shh_Lrp2,0.0005494689371349687
Shh_Hhip,4.731511372876943e-07
Shh_Gpc1,3.4857931442371564e-05
Shh_Gpc6,7.491559673722168e-07
Shh_Cav1,3.1605017373518205e-05
Shh_Gas1,2.590502476650471e-05
Shh_Ptch2,4.726582715197482e-06
Shh_Smo,4.4389955395647664e-05
Pspn_Gfra4,0.0
Pspn_Ret,0.0
Lamb1_Itgb1,0.24090552584670055
Lamb1_Itga6,0.08026657466505614
Efna2_Epha3,8.619537746672219e-06
Efna2_Epha4,1.142031592695703e-05
Efna2_Epha7,1.4003890901423739e-05
Efna2_Epha6,4.344064116358861e-07
Efna2_Epha10,0.0
Efna2_Epha8,0.0
Efna2_Epha1,2.7527648400512795e-05
Efna2_Epha2,8.743000621558307e-05
Efna2_Epha5,0.0
Ebi3_Il6st,0.0013730314804318463
Ebi3_Il27ra,5.653170359052662e-06
Comp_Itgav,0.0006170679415460778
Comp_Notch1,2.7360895482335943e-05
Comp_Notch3,3.458959341312078e-05
Comp_Cd47,0.00018797352763195828
Comp_Itga7,1.524803469774904e-05
Comp_Cd36,6.674223941775681e-05
Tgfb3_Tgfbr2,0.0013933545265613348
Tgfb3_Tgfbr1,0.0015540468386767928
Tgfb3_Eng,0.0036997061972393252
Tgfb3_Tgfbr3,0.00037881772454827076
Tgfb3_Acvr1,0.00016576499612552548
Gdf15_Egfr,0.00912846108140224
Gdf15_Tgfbr2,0.015406773618538249
Gdf15_Tgfbr1,0.01718360071301238
Gdf15_Ret,8.698752228163205e-05
Gdf15_Gfral,0.0
Calr_Lrp1,0.189462224850838
Calr_Scarf1,0.01591340129404637
Calr_Mpl,0.00022328571702375316
