00____447.08977138176374
01____253.79605011092485
02____314.2558019789699
03____394.92998503980925
04____376.1647579257805
05____491.10287801812194
06____258.20954165642644
10____259.8744295394294
11____165.7884850293128
12____200.6199949296726
13____241.1718323048109
14____214.28023359619115
15____283.29461426261133
16____170.49748921291504
20____326.99711529513917
21____203.6771055942615
22____244.08158356112722
23____301.9099553089851
24____275.6670948469002
25____360.0965780678022
26____205.75563853622137
30____420.5400882397685
31____261.7523103374164
32____317.0181537987362
33____391.2103174603169
34____354.48925518925495
35____458.53265677855813
36____265.40201465201426
40____422.09109117719345
41____245.09401874721064
42____300.59671396564625
43____379.4813186813184
44____367.75289940828486
45____469.916015132409
46____247.03136094674556
50____505.1969308123392
51____286.74304784855883
52____350.85319115072423
53____441.1353109549829
54____433.05372005044165
55____556.7866165009407
56____286.3004413619166
60____215.98797308921124
61____142.95843252492188
62____172.15463032113524
63____203.3162393162396
64____181.08727810650925
65____236.41582597730164
66____148.43306213017755
